Nom;Nom complet;sexe;race;couleurs;poids
Adam;Adam de Espagne;1;maltais;vert,indigo,vert;5.9
Mathis;Mathis de Portugal;1;kangai;vert,bleu;18.8
Maël;Maël de Allemagne;1;irisett;jaune,indigo,jaune;15.9
Mathis;Mathis de France;1;westie;vert,vert;3.7
Clara;Clara de Allemagne;2;dunker;orange;19.5
Clément;Clément de Estonie;1;akitinu;bleu,bleu,rouge;15.0
Camille;Camille de Finlande;2;irisett;indigo;4.3
Lucas;Lucas de Belgique;1;iriredse;rouge;0.2
Enzo;Enzo de France;1;basset_alp;vert,jaune;18.1
Mathis;Mathis de France;1;caniche;vert,indigo,bleu;5.8
Léna;Léna de Slovénie;2;basset_alp;vert,vert;16.9
Clément;Clément de France;1;akitinu;violet,bleu;1.2
Maëlys;Maëlys de Slovénie;2;maltais;indigo,indigo;17.4
Timéo;Timéo de Italie;1;labrador;violet,violet,indigo;7.9
Louna;Louna de Malte;2;westie;jaune,rouge;15.1
Lola;Lola de Slovénie;2;berger_all;orange;1.5
Maëlys;Maëlys de Lettonie;2;estrela;orange,rouge;17.9
Manon;Manon de Allemagne;2;golden_ret;orange;13.9
Chloé;Chloé de Malte;2;irisett;vert,orange;12.0
Léa;Léa de Malte;2;golden_ret;indigo,indigo;14.1
Chloé;Chloé de Chypre;2;basset_alp;indigo,jaune;10.5
Maël;Maël de Malte;1;berger_all;indigo,jaune,jaune;7.0
Mathis;Mathis de Lettonie;1;irisett;rouge,bleu,jaune;14.8
Timéo;Timéo de Estonie;1;kangai;rouge,jaune;13.4
Louise;Louise de Slovaquie;2;danois;jaune;3.4
Chloé;Chloé de Pays-Bas;2;harrier;jaune,violet;5.2
Clément;Clément de Slovénie;1;harrier;jaune,bleu,vert;19.0
Théo;Théo de Portugal;1;jackrute;vert;8.9
Jules;Jules de Espagne;1;tchin;violet;0.4
Léo;Léo de Italie;1;kangai;orange;13.3
Hugo;Hugo de Malte;1;jackrute;orange;6.9
Ethan;Ethan de Chypre;1;danois;bleu,jaune;17.2
Adam;Adam de Estonie;1;estrela;bleu;19.5
Camille;Camille de Grèce;2;caniche;jaune,indigo;7.8
Zoé;Zoé de France;2;jackrute;vert,vert,rouge;7.5
Alice;Alice de Malte;2;ovtccau;violet,indigo,bleu;18.5
Mathis;Mathis de Autriche;1;harrier;indigo;15.8
Jules;Jules de Portugal;1;basset_alp;rouge,orange,bleu;15.1
Léa;Léa de Pays-Bas;2;jackrute;indigo;12.0
Lina;Lina de Malte;2;rottweiler;orange,indigo;1.9
Zoé;Zoé de France;2;harrier;orange,violet,jaune;13.7
Clara;Clara de Belgique;2;akitinu;violet,vert;14.3
Jade;Jade de Pays-Bas;2;tchin;indigo,vert;10.1
Timéo;Timéo de France;1;akita;indigo;3.0
Théo;Théo de Finlande;1;golden_ret;indigo,jaune,bleu;0.3
Nolan;Nolan de Finlande;1;dunker;indigo,indigo,violet;19.4
Sarah;Sarah de Pays-Bas;2;golden_ret;indigo,bleu;11.2
Louis;Louis de Irlande;1;danois;indigo;12.6
Léo;Léo de Finlande;1;irisett;jaune;15.9
Enzo;Enzo de Grèce;1;kangai;vert,orange,vert;3.0
Tom;Tom de Grèce;1;danois;vert,bleu;9.4
Maël;Maël de France;1;basset_alp;violet,bleu;4.3
Jules;Jules de Luxembourg;1;estrela;jaune,jaune,rouge;4.6
Louna;Louna de Espagne;2;labrador;vert,vert,indigo;15.7
Inès;Inès de Malte;2;maltais;bleu,indigo,rouge;11.0
Louise;Louise de Belgique;2;akitinu;vert,orange;7.1
Mathis;Mathis de Slovaquie;1;estrela;vert;9.6
Adam;Adam de Slovaquie;1;akita;violet,rouge;5.2
Lola;Lola de Espagne;2;irisett;vert,rouge,orange;0.1
Louise;Louise de Malte;2;caniche;orange;3.3
Manon;Manon de Grèce;2;berger_all;bleu,jaune,bleu;8.7
Eva;Eva de Irlande;2;irisett;bleu;6.7
Hugo;Hugo de Pays-Bas;1;dunker;vert,vert,indigo;10.4
Zoé;Zoé de Portugal;2;jackrute;violet;9.7
Lilou;Lilou de Slovénie;2;labrador;orange;15.8
Eva;Eva de Lettonie;2;irisett;jaune,indigo,orange;5.8
Nathan;Nathan de Malte;1;westie;orange,vert,orange;15.0
Lola;Lola de Pays-Bas;2;maltais;orange;13.8
Louna;Louna de Irlande;2;irisett;jaune;15.8
Lola;Lola de Slovaquie;2;iriredse;vert,indigo,rouge;4.0
Ethan;Ethan de Grèce;1;ovtccau;violet,vert,indigo;4.8
Nathan;Nathan de France;1;irisett;rouge,jaune,jaune;13.9
Ethan;Ethan de Luxembourg;1;ovtccau;jaune,vert;3.1
Jules;Jules de Slovénie;1;golden_ret;indigo,violet,jaune;16.1
Timéo;Timéo de Autriche;1;tchin;vert,violet;16.4
Nolan;Nolan de Slovaquie;1;rottweiler;bleu,bleu;13.2
Louis;Louis de Irlande;1;basset_alp;violet,orange;12.9
Noah;Noah de Malte;1;danois;bleu,bleu;15.9
Eva;Eva de Slovénie;2;ovtccau;rouge,bleu;4.0
Théo;Théo de Irlande;1;berger_all;bleu,violet;1.1
Clara;Clara de Irlande;2;maltais;rouge,bleu;9.8
Hugo;Hugo de Chypre;1;akita;vert;6.2
Jade;Jade de Belgique;2;caniche;jaune,indigo,jaune;8.6
Alice;Alice de Slovaquie;2;labrador;orange;13.8
Clara;Clara de Autriche;2;berger_all;violet;8.0
Lina;Lina de France;2;dunker;vert;9.0
Alice;Alice de Luxembourg;2;irisett;jaune;0.6
Inès;Inès de Malte;2;irisett;jaune,indigo;16.7
Chloé;Chloé de Luxembourg;2;iriredse;vert,bleu,jaune;12.1
Adam;Adam de Pays-Bas;1;basset_alp;jaune,orange;11.2
Léa;Léa de Luxembourg;2;kangai;vert;4.6
Eva;Eva de Espagne;2;caniche;orange,indigo,rouge;8.7
Nathan;Nathan de Italie;1;estrela;jaune,jaune;9.9
Emma;Emma de Malte;2;basset_alp;rouge,indigo;11.1
Mathis;Mathis de Pays-Bas;1;labrador;violet,violet,violet;7.7
Arthur;Arthur de Irlande;1;harrier;indigo,rouge;2.6
Jules;Jules de Estonie;1;rottweiler;violet,vert;9.5
Tom;Tom de Estonie;1;jackrute;orange,bleu,bleu;3.3
Nolan;Nolan de Grèce;1;danois;rouge;3.8
Inès;Inès de Portugal;2;ovtccau;orange;14.3
Enzo;Enzo de Portugal;1;harrier;vert,jaune,violet;17.7
Clara;Clara de Belgique;2;harrier;violet;5.6
Tom;Tom de Slovaquie;1;irisett;bleu,indigo,violet;18.0
Raphaël;Raphaël de Slovénie;1;labrador;jaune,bleu;4.8
Tom;Tom de Lettonie;1;basset_alp;jaune,orange;7.1
Maël;Maël de Chypre;1;labrador;violet,jaune;15.0
Camille;Camille de Grèce;2;akita;orange;7.1
Chloé;Chloé de Pays-Bas;2;kangai;jaune,orange;9.3
Clément;Clément de Espagne;1;estrela;violet,violet;8.2
Ethan;Ethan de Slovaquie;1;estrela;orange;18.3
Jade;Jade de Irlande;2;estrela;rouge;3.9
Camille;Camille de Belgique;2;labrador;indigo;5.1
Lola;Lola de Pays-Bas;2;jackrute;orange,orange;7.5
Lola;Lola de Slovaquie;2;dunker;vert,violet,indigo;10.8
Romane;Romane de Finlande;2;akita;rouge,indigo,indigo;12.4
Chloé;Chloé de Italie;2;tchin;vert;9.3
Léa;Léa de Grèce;2;iriredse;bleu;9.6
Noah;Noah de Chypre;1;kangai;violet,rouge,rouge;15.8
Léo;Léo de Grèce;1;caniche;violet,bleu;4.5
Zoé;Zoé de Malte;2;akita;orange,rouge,vert;16.1
Eva;Eva de Autriche;2;tchin;violet;6.3
Louis;Louis de Lettonie;1;danois;vert,orange;7.1
Théo;Théo de Belgique;1;westie;jaune,indigo,rouge;15.1
Arthur;Arthur de Portugal;1;dunker;orange,vert;12.4
Maël;Maël de Autriche;1;akitinu;violet,indigo,jaune;19.6
Maël;Maël de Malte;1;jackrute;violet,jaune,orange;8.9
Lucas;Lucas de Portugal;1;caniche;violet,rouge;19.3
Lucas;Lucas de Luxembourg;1;golden_ret;indigo,orange,rouge;4.9
Alice;Alice de Belgique;2;rottweiler;jaune;11.1
Sarah;Sarah de Slovaquie;2;ovtccau;orange,orange,bleu;0.9
Léa;Léa de Grèce;2;harrier;orange,jaune;2.4
Arthur;Arthur de Lettonie;1;kangai;bleu;12.8
Eva;Eva de Slovénie;2;kangai;indigo;15.3
Maëlys;Maëlys de Espagne;2;ovtccau;orange;18.1
Inès;Inès de Belgique;2;akitinu;indigo,orange,orange;10.1
Emma;Emma de Autriche;2;ovtccau;rouge,violet,orange;12.4
Emma;Emma de Malte;2;golden_ret;orange,vert,rouge;1.7
Eva;Eva de Slovénie;2;danois;rouge;19.8
Emma;Emma de Slovénie;2;estrela;orange,indigo;3.6
Adam;Adam de Irlande;1;westie;indigo,indigo,vert;15.2
Raphaël;Raphaël de Lettonie;1;jackrute;rouge,bleu;9.6
Timéo;Timéo de Slovaquie;1;dunker;vert;16.2
Lola;Lola de Lettonie;2;basset_alp;jaune,violet;18.1
Mathis;Mathis de Espagne;1;berger_all;orange;10.7
Clément;Clément de Slovaquie;1;basset_alp;jaune;9.9
Louis;Louis de Espagne;1;akitinu;vert;0.4
Lola;Lola de Italie;2;akitinu;jaune,rouge;18.0
Noah;Noah de Grèce;1;golden_ret;vert,vert,rouge;18.0
Tom;Tom de Finlande;1;irisett;vert,orange;7.3
Clément;Clément de Slovénie;1;golden_ret;jaune;8.5
Inès;Inès de Slovaquie;2;ovtccau;jaune,jaune,jaune;12.1
Camille;Camille de Finlande;2;kangai;rouge,violet;8.7
Louna;Louna de Malte;2;harrier;rouge,jaune;12.4
Louna;Louna de Italie;2;labrador;orange;16.6
Zoé;Zoé de Belgique;2;iriredse;jaune,indigo;4.7
Louise;Louise de Portugal;2;kangai;indigo;1.7
Maëlys;Maëlys de Espagne;2;danois;bleu,bleu,bleu;12.8
Léa;Léa de Chypre;2;caniche;violet,bleu,vert;7.1
Louna;Louna de Irlande;2;estrela;vert;7.5
Clara;Clara de Espagne;2;basset_alp;vert,jaune,violet;1.9
Louise;Louise de Slovaquie;2;westie;bleu;19.5
Léna;Léna de Slovaquie;2;rottweiler;violet,violet;4.3
Mathis;Mathis de Lettonie;1;tchin;orange,jaune,bleu;10.2
Gabriel;Gabriel de Belgique;1;akitinu;jaune,vert,violet;4.0
Louis;Louis de Luxembourg;1;rottweiler;rouge;1.4
Eva;Eva de Lettonie;2;harrier;violet;1.7
Arthur;Arthur de Belgique;1;irisett;orange,orange,orange;13.1
Timéo;Timéo de Estonie;1;berger_all;violet,rouge,rouge;10.6
Maël;Maël de Belgique;1;westie;orange,indigo,jaune;19.9
Alice;Alice de Irlande;2;jackrute;jaune,rouge,rouge;14.7
Gabriel;Gabriel de Allemagne;1;dunker;bleu,indigo;14.4
Lucas;Lucas de Lettonie;1;berger_all;jaune,violet,violet;4.7
Raphaël;Raphaël de Slovaquie;1;maltais;orange,rouge,violet;9.8
Lucas;Lucas de Espagne;1;estrela;bleu;10.2
Sarah;Sarah de Chypre;2;labrador;jaune,jaune;11.9
Clara;Clara de Irlande;2;danois;vert,violet;16.0
Léna;Léna de Luxembourg;2;westie;indigo;8.5
Noah;Noah de Luxembourg;1;tchin;violet,orange;1.0
Louna;Louna de Allemagne;2;tchin;indigo;18.8
Chloé;Chloé de Finlande;2;harrier;violet;9.3
Inès;Inès de Irlande;2;irisett;jaune,violet;2.7
Jules;Jules de Slovaquie;1;golden_ret;orange,rouge,vert;16.6
Zoé;Zoé de Allemagne;2;jackrute;jaune,rouge,bleu;5.6
Chloé;Chloé de Pays-Bas;2;ovtccau;violet;18.3
Louna;Louna de Portugal;2;tchin;indigo,vert,bleu;5.1
Lola;Lola de Finlande;2;jackrute;vert,rouge;5.6
Raphaël;Raphaël de Espagne;1;kangai;violet,rouge,orange;6.2
Nolan;Nolan de France;1;caniche;violet,orange;16.5
Lina;Lina de Finlande;2;ovtccau;indigo;14.7
Hugo;Hugo de Luxembourg;1;akitinu;rouge;12.6
Ethan;Ethan de Italie;1;caniche;orange,violet;17.9
Raphaël;Raphaël de Portugal;1;tchin;rouge,rouge,violet;18.4
Eva;Eva de Pays-Bas;2;golden_ret;jaune,rouge;5.5
Jade;Jade de Portugal;2;berger_all;violet,vert;13.5
Adam;Adam de Lettonie;1;akita;violet;14.1
Léo;Léo de Slovénie;1;kangai;jaune,jaune;5.5
Tom;Tom de Slovaquie;1;harrier;indigo,jaune;4.1
Louis;Louis de Espagne;1;caniche;orange,jaune;15.1
Emma;Emma de Autriche;2;irisett;vert,rouge,violet;4.8
Adam;Adam de Allemagne;1;irisett;orange;10.7
Clément;Clément de Slovénie;1;berger_all;jaune;3.0
Lilou;Lilou de Luxembourg;2;rottweiler;rouge,vert,orange;9.1
Alice;Alice de Irlande;2;estrela;orange,violet;13.9
Jade;Jade de Irlande;2;akita;bleu,vert,indigo;11.6
Manon;Manon de Grèce;2;golden_ret;rouge,violet,bleu;2.6
Romane;Romane de Portugal;2;estrela;bleu;12.3
Lola;Lola de Malte;2;irisett;vert,rouge;4.5
Romane;Romane de Allemagne;2;akita;bleu;19.2
Camille;Camille de Malte;2;estrela;orange,violet,vert;2.8
Léna;Léna de Italie;2;kangai;orange,indigo;17.1
Hugo;Hugo de Irlande;1;akitinu;violet,violet;14.0
Louna;Louna de Malte;2;ovtccau;rouge,bleu,indigo;11.9
Ethan;Ethan de Finlande;1;golden_ret;violet,violet,rouge;1.2
Louna;Louna de Irlande;2;iriredse;orange;4.7
Gabriel;Gabriel de Finlande;1;maltais;violet;6.4
Timéo;Timéo de Chypre;1;kangai;jaune,indigo;13.0
Lucas;Lucas de Slovaquie;1;golden_ret;vert,violet;9.5
Adam;Adam de Espagne;1;berger_all;violet;12.4
Raphaël;Raphaël de Slovénie;1;rottweiler;vert,vert,jaune;8.2
Maëlys;Maëlys de Malte;2;labrador;jaune;2.0
Nolan;Nolan de Pays-Bas;1;westie;rouge,vert,indigo;11.7
Zoé;Zoé de Estonie;2;estrela;orange,violet,vert;2.8
Emma;Emma de Autriche;2;ovtccau;bleu,orange;13.0
Nolan;Nolan de France;1;irisett;orange;9.5
Camille;Camille de France;2;ovtccau;violet,bleu,indigo;10.9
Alice;Alice de Pays-Bas;2;ovtccau;violet,violet;9.4
Jade;Jade de Lettonie;2;akitinu;vert;5.5
Alice;Alice de Allemagne;2;kangai;violet;15.9
Manon;Manon de Malte;2;basset_alp;rouge,orange;15.4
Camille;Camille de Malte;2;caniche;indigo,rouge,rouge;4.8
Léna;Léna de Finlande;2;jackrute;indigo,vert,jaune;4.5
Mathis;Mathis de Italie;1;golden_ret;indigo;4.1
Lucas;Lucas de Estonie;1;caniche;vert,bleu;10.8
Nathan;Nathan de Allemagne;1;estrela;bleu,violet,rouge;3.2
Louise;Louise de Portugal;2;jackrute;rouge;0.7
Lucas;Lucas de Lettonie;1;labrador;violet,jaune;18.2
Enzo;Enzo de Slovaquie;1;akita;orange,orange;3.8
Tom;Tom de Espagne;1;maltais;vert,vert;6.8
Arthur;Arthur de Chypre;1;caniche;bleu,orange,vert;17.7
Inès;Inès de Finlande;2;tchin;bleu;3.2
Chloé;Chloé de Espagne;2;iriredse;indigo,rouge;3.4
Raphaël;Raphaël de Autriche;1;golden_ret;vert;0.5
Nolan;Nolan de Italie;1;kangai;orange;16.2
Ethan;Ethan de Slovénie;1;maltais;vert,indigo;6.6
Lucas;Lucas de Italie;1;akitinu;indigo,vert,vert;2.8
Jules;Jules de Irlande;1;labrador;violet,violet;9.8
Louis;Louis de Estonie;1;estrela;indigo,vert,jaune;18.5
Gabriel;Gabriel de Irlande;1;akita;vert,bleu,vert;2.5
Eva;Eva de Slovaquie;2;akitinu;violet,jaune,jaune;16.9
Ethan;Ethan de Lettonie;1;danois;rouge;9.9
Camille;Camille de Espagne;2;caniche;jaune,indigo,indigo;16.9
Maël;Maël de Italie;1;labrador;vert,orange,orange;9.7
Enzo;Enzo de Allemagne;1;basset_alp;violet,vert;12.3
Maëlys;Maëlys de Allemagne;2;rottweiler;bleu;11.8
Lina;Lina de Slovaquie;2;iriredse;indigo,orange;7.7
Eva;Eva de Autriche;2;ovtccau;orange,rouge,rouge;17.5
Léo;Léo de Italie;1;rottweiler;indigo,orange,jaune;1.8
Emma;Emma de Lettonie;2;iriredse;vert,orange,orange;6.3
Louna;Louna de Chypre;2;tchin;indigo,jaune,jaune;6.5
Jade;Jade de Irlande;2;labrador;jaune,violet,bleu;10.9
Mathis;Mathis de Finlande;1;caniche;jaune,jaune,jaune;7.4
Zoé;Zoé de Italie;2;berger_all;bleu;16.8
Mathis;Mathis de Luxembourg;1;akita;bleu,rouge;11.6
Inès;Inès de Allemagne;2;danois;orange,jaune;8.0
Lilou;Lilou de Finlande;2;danois;violet,rouge;19.3
Clément;Clément de Luxembourg;1;ovtccau;violet,jaune;12.6
Lucas;Lucas de Estonie;1;labrador;orange;9.1
Lilou;Lilou de Allemagne;2;caniche;rouge;18.4
Arthur;Arthur de Belgique;1;tchin;vert,rouge;11.9
Louis;Louis de Irlande;1;kangai;vert;5.4
Jules;Jules de Irlande;1;akita;violet;17.8
Eva;Eva de Chypre;2;rottweiler;violet;15.7
Maëlys;Maëlys de Slovénie;2;estrela;vert,orange,rouge;13.3
Inès;Inès de Luxembourg;2;irisett;bleu,orange;6.3
Léna;Léna de Slovaquie;2;irisett;jaune;1.9
Léo;Léo de Portugal;1;rottweiler;bleu;10.3
Eva;Eva de Luxembourg;2;jackrute;jaune,violet;15.5
Zoé;Zoé de Malte;2;tchin;bleu,bleu;6.5
Zoé;Zoé de Irlande;2;berger_all;violet;2.3
Louis;Louis de Italie;1;dunker;indigo,bleu;9.2
Camille;Camille de Irlande;2;kangai;indigo;16.5
Inès;Inès de Malte;2;irisett;orange,indigo;1.4
Jade;Jade de Grèce;2;ovtccau;violet;18.4
Ethan;Ethan de Chypre;1;maltais;vert,violet;9.7
Maël;Maël de Portugal;1;rottweiler;indigo;17.5
Enzo;Enzo de Finlande;1;labrador;orange,bleu,jaune;17.8
Maëlys;Maëlys de Irlande;2;jackrute;jaune,rouge;15.1
Manon;Manon de Autriche;2;westie;jaune,vert;10.3
Romane;Romane de Pays-Bas;2;caniche;violet;2.3
Tom;Tom de Finlande;1;harrier;violet,jaune;19.6
Maël;Maël de Lettonie;1;irisett;vert,rouge,rouge;0.3
Théo;Théo de Italie;1;estrela;bleu;4.1
Zoé;Zoé de Irlande;2;rottweiler;rouge;18.8
Timéo;Timéo de Pays-Bas;1;harrier;indigo;9.6
Nolan;Nolan de Pays-Bas;1;golden_ret;rouge,rouge,bleu;20.0
Mathis;Mathis de Malte;1;dunker;vert,jaune;12.9
Jules;Jules de France;1;caniche;indigo;17.5
Léa;Léa de Chypre;2;akita;vert,violet;18.4
Romane;Romane de Slovaquie;2;labrador;bleu,rouge;6.9
Maëlys;Maëlys de Autriche;2;dunker;jaune,bleu,indigo;3.1
Clément;Clément de France;1;maltais;indigo;9.5
Alice;Alice de Lettonie;2;akita;bleu,indigo,bleu;2.0
Léa;Léa de Chypre;2;labrador;orange,rouge;5.7
Maëlys;Maëlys de France;2;tchin;violet,bleu;12.7
Louna;Louna de Chypre;2;iriredse;bleu;1.9
Léna;Léna de Slovaquie;2;dunker;violet;15.9
Eva;Eva de Grèce;2;golden_ret;bleu;11.4
Gabriel;Gabriel de Allemagne;1;kangai;rouge;2.7
Mathis;Mathis de Luxembourg;1;tchin;vert,rouge,violet;18.3
Louise;Louise de Grèce;2;jackrute;vert;12.1
Manon;Manon de Malte;2;jackrute;orange,indigo;9.8
Louise;Louise de Luxembourg;2;danois;vert,jaune,vert;14.9
Tom;Tom de Allemagne;1;basset_alp;jaune,violet;18.1
Clément;Clément de Luxembourg;1;estrela;violet,indigo;17.8
Arthur;Arthur de Belgique;1;danois;indigo,orange;3.1
Maël;Maël de France;1;maltais;violet,violet;8.8
Nolan;Nolan de Portugal;1;dunker;indigo;6.0
Camille;Camille de Malte;2;tchin;vert;2.7
Léo;Léo de Italie;1;danois;violet,rouge,indigo;19.3
Léa;Léa de Autriche;2;rottweiler;violet,rouge;17.5
Théo;Théo de Chypre;1;golden_ret;vert,jaune,jaune;17.8
Jules;Jules de Italie;1;basset_alp;vert,indigo,rouge;8.4
Lilou;Lilou de Autriche;2;maltais;violet,jaune;4.4
Chloé;Chloé de Slovaquie;2;dunker;jaune;1.9
Inès;Inès de Finlande;2;danois;jaune,vert,vert;14.8
Lilou;Lilou de Luxembourg;2;maltais;bleu,bleu;18.3
Clara;Clara de Slovénie;2;akita;orange,vert;19.4
Maëlys;Maëlys de Malte;2;westie;orange;18.3
Chloé;Chloé de Belgique;2;akitinu;vert,bleu,violet;4.7
Lola;Lola de Autriche;2;ovtccau;bleu,bleu,vert;13.8
Clément;Clément de Luxembourg;1;tchin;violet;8.8
Louis;Louis de Luxembourg;1;akita;violet;15.7
Ethan;Ethan de Lettonie;1;akita;vert,jaune,vert;3.7
Camille;Camille de Espagne;2;irisett;vert;10.2
Lina;Lina de Slovaquie;2;kangai;jaune;5.4
Zoé;Zoé de Chypre;2;westie;orange,violet,jaune;1.2
Louna;Louna de France;2;irisett;violet,indigo;15.8
Mathis;Mathis de Slovaquie;1;maltais;vert,vert;9.7
Jules;Jules de France;1;estrela;violet,rouge,rouge;2.2
Chloé;Chloé de Italie;2;basset_alp;bleu;18.1
Timéo;Timéo de Pays-Bas;1;kangai;vert,rouge;16.6
Lucas;Lucas de Grèce;1;caniche;indigo,orange,violet;8.6
Nathan;Nathan de Malte;1;dunker;jaune,vert;6.5
Léa;Léa de Estonie;2;iriredse;indigo,jaune;16.9
Timéo;Timéo de Espagne;1;irisett;violet;10.2
Enzo;Enzo de Pays-Bas;1;estrela;orange,orange;3.7
Noah;Noah de Irlande;1;caniche;vert;12.6
Théo;Théo de Grèce;1;ovtccau;rouge,indigo,violet;11.2
Léa;Léa de Portugal;2;westie;jaune,indigo,jaune;8.2
Manon;Manon de Finlande;2;jackrute;orange;12.3
Emma;Emma de Espagne;2;iriredse;vert,indigo,rouge;12.3
Louise;Louise de Malte;2;irisett;indigo,violet,indigo;6.6
Sarah;Sarah de Espagne;2;basset_alp;indigo;0.8
Clara;Clara de Portugal;2;labrador;indigo,indigo;2.8
Romane;Romane de Malte;2;ovtccau;violet;14.5
Hugo;Hugo de France;1;golden_ret;jaune,bleu;6.8
Louna;Louna de Slovénie;2;labrador;rouge;18.4
Lina;Lina de Italie;2;akita;orange;18.4
Emma;Emma de Finlande;2;harrier;rouge,jaune;3.0
Ethan;Ethan de Italie;1;akita;jaune,bleu;0.8
Sarah;Sarah de Luxembourg;2;dunker;vert,jaune;3.8
Raphaël;Raphaël de Autriche;1;irisett;jaune,rouge,bleu;9.3
Léa;Léa de Allemagne;2;basset_alp;orange,indigo,jaune;11.8
Clara;Clara de Lettonie;2;golden_ret;jaune,jaune;5.6
Zoé;Zoé de Italie;2;caniche;bleu,jaune,rouge;17.2
Lola;Lola de Autriche;2;kangai;bleu,vert,bleu;14.2
Lilou;Lilou de Malte;2;labrador;violet,rouge,indigo;12.0
Emma;Emma de Luxembourg;2;danois;vert,rouge;13.9
Lina;Lina de Estonie;2;kangai;orange,vert;4.2
Alice;Alice de Irlande;2;estrela;bleu,indigo,bleu;18.0
Arthur;Arthur de Luxembourg;1;caniche;violet,vert;5.0
Léo;Léo de Espagne;1;tchin;vert;10.3
Lina;Lina de Belgique;2;caniche;orange,jaune;1.2
Eva;Eva de Grèce;2;akita;vert;11.9
Théo;Théo de Lettonie;1;westie;violet,orange,violet;9.0
Arthur;Arthur de Luxembourg;1;basset_alp;jaune,jaune,vert;6.3
Maël;Maël de Luxembourg;1;caniche;orange;7.6
Adam;Adam de Chypre;1;jackrute;jaune,jaune,orange;8.9
Alice;Alice de Estonie;2;basset_alp;orange,rouge,vert;12.4
Emma;Emma de Belgique;2;harrier;bleu,bleu;6.8
Lina;Lina de Portugal;2;berger_all;indigo,indigo;14.3
Chloé;Chloé de Estonie;2;westie;violet,indigo,indigo;0.5
Maël;Maël de Estonie;1;danois;indigo;2.1
Manon;Manon de Slovaquie;2;harrier;vert,orange;12.7
Sarah;Sarah de Portugal;2;estrela;orange,bleu,orange;7.6
Tom;Tom de Portugal;1;ovtccau;vert,rouge,rouge;18.6
Tom;Tom de Allemagne;1;rottweiler;violet,violet,violet;6.7
Lilou;Lilou de Luxembourg;2;jackrute;jaune;18.4
Louna;Louna de Portugal;2;danois;rouge,indigo,jaune;18.7
Léa;Léa de Finlande;2;caniche;jaune,rouge,violet;3.4
Nolan;Nolan de Italie;1;maltais;indigo;0.2
Gabriel;Gabriel de France;1;caniche;orange,bleu;0.4
Clément;Clément de Autriche;1;estrela;rouge,orange;10.8
Ethan;Ethan de Italie;1;westie;bleu;1.8
Maël;Maël de Italie;1;ovtccau;violet,orange,jaune;4.5
Noah;Noah de Lettonie;1;kangai;bleu;19.2
Noah;Noah de Irlande;1;berger_all;vert,vert,indigo;14.2
Maëlys;Maëlys de Allemagne;2;jackrute;indigo,indigo,indigo;18.6
Sarah;Sarah de Chypre;2;danois;indigo,violet,bleu;4.0
Nathan;Nathan de Slovénie;1;harrier;rouge,bleu;0.7
Hugo;Hugo de Autriche;1;jackrute;jaune,jaune,rouge;0.8
Louise;Louise de Irlande;2;berger_all;violet;2.3
Clara;Clara de Estonie;2;basset_alp;bleu,bleu,rouge;11.7
Manon;Manon de Chypre;2;ovtccau;jaune,rouge;10.3
Louis;Louis de Pays-Bas;1;estrela;violet;4.1
Clara;Clara de Lettonie;2;labrador;jaune,bleu,rouge;11.2
Raphaël;Raphaël de Irlande;1;golden_ret;vert;12.9
Jade;Jade de Belgique;2;maltais;jaune;0.7
Inès;Inès de Espagne;2;akitinu;vert,violet;6.2
Jade;Jade de Espagne;2;westie;vert;16.1
Clara;Clara de Espagne;2;kangai;rouge,orange,rouge;13.8
Alice;Alice de Finlande;2;berger_all;orange,rouge,jaune;5.4
Emma;Emma de Allemagne;2;estrela;violet;5.3
Inès;Inès de Slovénie;2;akitinu;indigo;14.8
Timéo;Timéo de Irlande;1;basset_alp;violet,jaune;18.9
Nolan;Nolan de Italie;1;westie;bleu;16.3
Manon;Manon de Italie;2;berger_all;indigo;6.2
Nathan;Nathan de Estonie;1;rottweiler;indigo,indigo,bleu;18.7
Léna;Léna de Espagne;2;maltais;rouge,indigo,vert;12.0
Raphaël;Raphaël de Grèce;1;ovtccau;indigo,bleu;4.3
Jules;Jules de Lettonie;1;estrela;indigo;0.5
Adam;Adam de Portugal;1;iriredse;orange;3.3
Louis;Louis de Luxembourg;1;labrador;jaune;10.7
Léo;Léo de Finlande;1;ovtccau;indigo;5.6
Adam;Adam de Luxembourg;1;kangai;vert,bleu,orange;11.8
Ethan;Ethan de Estonie;1;ovtccau;jaune,vert,jaune;2.9
Emma;Emma de Italie;2;golden_ret;bleu,jaune,violet;19.9
Alice;Alice de Lettonie;2;kangai;jaune;12.6
Enzo;Enzo de Luxembourg;1;westie;vert,orange,violet;19.0
Nolan;Nolan de France;1;iriredse;vert;8.2
Léo;Léo de Finlande;1;dunker;vert;2.7
Léa;Léa de Finlande;2;labrador;violet,indigo;14.7
Manon;Manon de Portugal;2;danois;orange,vert;6.6
Lilou;Lilou de Italie;2;tchin;violet,bleu;7.3
Jade;Jade de Portugal;2;caniche;rouge,rouge;13.8
Louna;Louna de Finlande;2;jackrute;bleu,bleu,rouge;15.7
Lola;Lola de Finlande;2;tchin;bleu,rouge,jaune;5.4
Lina;Lina de Estonie;2;tchin;rouge,indigo,bleu;8.6
Maëlys;Maëlys de Espagne;2;caniche;vert;1.4
Timéo;Timéo de Grèce;1;labrador;violet;16.6
